,Zone,Food Wrappers,Miles,Latitude,Longitude,Wildlife,Pollution,Terrain,Population,Volunteers
15126,"Prince Edward County, VA, USA",0,0.0563,37.30427,-78.3949,36,7525,24.08325184004105,2348711,469
15872,"Palm Beach County, FL, USA",0,0.0051,26.33442,-80.07229,105,3631,16.13025318065897,8732606,1746
10223,"Washington County, WI, USA",3,0.5,43.31528,-88.13361,30,388,22.37135843385762,10645870,2129
15697,"St Johns County, FL, USA",0,1.0025,29.93763,-81.29936,145,7294,16.392693500781217,9244498,1848
9770,"Cuyahoga County, OH, USA",0,0.1,41.49944,-81.715,143,6663,1.4247867236983323,11208521,2241
12445,"Cumberland County, PA, USA",1,0.0,40.28285,-76.97497,33,11517,7.386083128118885,2067544,413
7668,"Newport News, VA, USA",7,0.8837,37.17657,-76.54383,15,1581,12.290257144432008,4511247,902
11218,"Pinellas County, FL, USA",12,2.9703,27.6881,-82.73805,138,6411,18.710681644407924,9904308,1980
1659,"Palm Beach County, FL, USA",12,3.2939999999999996,26.46924,-80.05905,25,12218,15.331976271246585,8732606,1746
1211,"Broward County, FL, USA",33,0.2972,26.11345,-80.10482,115,1497,16.62833703371201,2737526,547
11409,"San Mateo County, CA, USA",4,0.25,37.272446581978,-122.41043317194,75,5275,10.870596580654171,7237370,1447
6018,"Ventura County, CA, USA",5,0.4987,34.26615,-118.76133,102,7829,6.040756145935867,11216018,2243
2944,"Indian River County, FL, USA",5,0.003,27.76362,-80.3972,149,10302,9.28684823639566,4124460,824
15275,"Alameda County, CA, USA",37,0.0133,37.89184,-122.28215,144,7590,17.80516894976748,11589551,2317
10551,"Miami-Dade County, FL, USA",4,0.5451,25.78662,-80.12838,107,3022,13.550710865928199,4518308,903
1390,"San Luis Obispo County, CA, USA",32,0.25,35.123651402021,-120.63346600071,135,10052,14.138913118069349,9389152,1877
12608,"Palm Beach County, FL, USA",4,2.1558,26.46917,-80.05704,73,11226,1.4299985565799482,8732606,1746
4862,"Brevard County, FL, USA",0,0.0043,28.06899,-80.55688,65,11874,12.750579152198027,10924815,2184
3078,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,26,11278,12.72777247974997,9904308,1980
5339,"Miami-Dade County, FL, USA",8,0.6205,25.82212,-80.17978,74,3622,0.17856035046203947,4518308,903
10342,"Palm Beach County, FL, USA",2,0.0366,26.35427,-80.06921,106,4053,9.061627924906249,8732606,1746
6694,"Kent County, RI, USA",0,0.0809,41.72451,-71.46221,66,4434,17.95704288966156,3765194,753
7665,"Miami-Dade County, FL, USA",9,0.2719,25.90994,-80.1372,56,9873,12.830448068639418,4518308,903
8803,"Palm Beach County, FL, USA",28,2.7489,26.46907,-80.05827,36,8055,8.389912151731577,8732606,1746
1276,"Westmoreland County, VA, USA",2,0.0985,38.25007,-76.96091,69,9254,12.347746251560544,9893446,1978
3071,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,124,11113,8.85707221546788,9904308,1980
2967,"Pinellas County, FL, USA",9,1.7818,27.71498,-82.74018,103,7045,17.085176207819455,9904308,1980
13117,"Palm Beach County, FL, USA",2,0.5063,26.90315,-80.05994,101,7865,17.01686963552299,8732606,1746
14374,"Pinellas County, FL, USA",30,0.4958,27.9341,-82.75631,73,11749,4.9818788401456136,9904308,1980
6514,"Pinellas County, FL, USA",7,0.1778,27.63759,-82.71728,59,12035,1.153121511559494,9904308,1980
7736,"Miami-Dade County, FL, USA",0,0.0033,25.71071,-80.15349,102,9879,18.77383893146636,4518308,903
14475,"Cobb County, GA, USA",0,1.0,34.015123,-84.629564,145,6978,19.866579727927224,2972370,594
2410,"Palm Beach County, FL, USA",32,0.5,26.88669621526,-80.05484048728,9,2246,15.275025073893397,8732606,1746
15181,"Palm Beach County, FL, USA",8,0.2848,26.89556,-80.05922,107,7664,4.472533689790754,8732606,1746
2684,"Santa Barbara County, CA, USA",12,0.25,34.40294930125,-119.74399594127,123,10309,19.325093174386886,7045521,1409
956,"Colleton County, SC, USA",5,0.003,32.5047,-80.29482,47,8749,7.962518395719456,6327439,1265
9073,"Orleans Parish, New Orleans, LA, USA",0,0.5,30.033532574172,-90.059370342094,131,2149,11.559546598278624,6046016,1209
9597,"Cook County, IL, USA",63,1.5,41.78151,-87.5747,32,6438,5.799679639947434,9067522,1813
10119,"Cook County, IL, USA",64,0.1,42.03634,-87.6694,132,3470,18.212052854843567,9067522,1813
4392,"King County, WA, USA",137,1.6383,47.58173,-122.33436,64,7417,23.772068288250956,2726805,545
6597,"Hunterdon County, NJ, USA",0,0.0035,40.37235,-74.94816,143,8485,4.331927647915499,713136,142
402,"Ventura County, CA, USA",12,0.0326,34.21073,-118.83729,71,10559,24.270632380934227,11216018,2243
7191,"St Johns County, FL, USA",7,1.5,30.021099876134,-81.328842456283,146,5191,5.1777273383522004,9244498,1848
4643,"Brevard County, FL, USA",0,0.0,28.33738,-80.60756,78,8058,12.13959679086877,10924815,2184
10973,"Maricopa County, AZ, USA",31,0.1817,33.86092,-112.30716,17,9122,13.156029816801855,12259990,2451
7681,"Newport News, VA, USA",1,4.1599,37.10817,-76.49538,138,10756,10.262934955127,4511247,902
9323,"Manitowoc County, WI, USA",49,1.0,44.13372,-87.59418,83,6245,1.1820110588428159,11041113,2208
5703,"Miami-Dade County, FL, USA",0,0.0146,25.90933,-80.13763,129,6292,14.860159801771594,4518308,903
11044,"Los Angeles County, CA, USA",21,17.7564,34.22067,-118.51897,76,10185,1.8786534700737587,1214104,242
6435,"Maui County, HI, USA",5,0.0192,20.90009,-156.37206,59,9394,13.312802749211695,5575846,1115
9921,"Ottawa County, MI, USA",71,1.0,42.7755,-86.2113,59,6672,22.070588672781774,1587852,317
5805,"San Diego County, CA, USA",19,0.0557,32.79586,-117.25647,117,6496,24.130143279278816,7853477,1570
8408,"Miami-Dade County, FL, USA",1,0.0,25.70024,-80.34003,30,5979,8.266181345936678,4518308,903
7136,"Sussex County, DE, USA",0,0.0015,38.46254,-75.20702,96,12050,2.845971321820408,2084925,416
8183,"Boulder County, CO, USA",0,0.0,40.01274,-105.29296,105,7476,11.531344334061101,11977115,2395
4109,"Monmouth County, NJ, USA",0,0.5767,40.34742,-73.9749,147,11286,1.6484529381509654,10682732,2136
10555,"Miami-Dade County, FL, USA",1,0.9841,25.78689,-80.12811,41,8132,0.4498680291519245,4518308,903
15213,"Humboldt County, CA, USA",0,0.25,40.822071042879,-124.17618552564,56,2357,2.13724711753389,9769130,1953
6836,"Lincoln County, OR, USA",10,2.426,44.63834,-124.06265,28,8453,15.983072421482289,3663964,732
12040,"King County, WA, USA",6,0.0222,47.55744,-122.0669,85,11170,23.822058488802817,2726805,545
9643,"Leelanau County, MI, USA",4,0.1,44.90501,-86.02618,30,4708,24.25011595273607,9538233,1907
3577,"Palm Beach County, FL, USA",0,0.8037,26.46925,-80.05863,20,1324,12.340098457744602,8732606,1746
126,"Washington, DC, USA",4,0.0063,38.89407,-76.99158,75,5017,3.5653751725693077,8678626,1735
9261,"Cook County, IL, USA",0,0.1,42.03634,-87.6694,79,1853,9.419693373778511,9067522,1813
776,"Palm Beach County, FL, USA",9,2.238,26.46924,-80.05909,138,1537,8.219266338154398,8732606,1746
1845,"Pinellas County, FL, USA",5,0.0082,27.71167,-82.71557,93,4206,24.96060199075676,9904308,1980
768,"San Bernardino County, CA, USA",2,0.4465,33.96218,-117.70055,71,1056,10.259955103740086,6407434,1281
10185,"Alpena County, MI, USA",73,0.1,45.07863,-83.45406,64,11239,4.5549570653563025,8017616,1603
10073,"Muskegon County, MI, USA",61,0.25,43.22203,-86.33415,94,1638,2.193895409643735,12176411,2435
2751,"Sarasota County, FL, USA",0,0.0281,27.1563,-82.47163,121,1481,23.925411913805732,12128650,2425
10813,"Pinellas County, FL, USA",12,1.8412,27.68812,-82.73765,71,1835,13.276159711940263,9904308,1980
14054,"Douglas County, NE, USA",0,0.25,41.297813,-96.020635,81,11211,14.29468042041447,10514390,2102
813,"Los Angeles County, CA, USA",6,2.7029,34.14385,-118.16651,130,11760,22.035090688356465,1214104,242
10436,"Santa Clara County, CA, USA",18,0.068,37.30841,-121.83753,37,5081,19.319738805865477,5755731,1151
11944,"Miami-Dade County, FL, USA",0,0.0736,25.73986,-80.14704,98,4181,5.909342564064112,4518308,903
2936,"Brazoria County, TX, USA",0,0.0,28.96113,-95.27459,89,290,12.182561168119555,10194627,2038
7818,"San Diego County, CA, USA",0,0.0,32.86487,-117.25255,52,1254,20.829425938441148,7853477,1570
3799,"Ocean County, NJ, USA",0,0.0,39.91174,-74.07939,75,3504,9.127002993680897,5594505,1118
3691,"Monterey County, CA, USA",1,0.006999999999999999,36.37258,-121.90307,122,8903,18.159312020768915,5092501,1018
2770,"Multnomah County, OR, USA",0,0.25,45.517128277713,-122.64310060178,72,11119,12.298407183473213,8946529,1789
5517,"Miami-Dade County, FL, USA",0,0.3754,25.76539,-80.21876,114,4162,16.080240834383876,4518308,903
13488,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,146,2496,6.295376739717672,10409900,2081
12891,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,64,5341,7.302412608900492,10409900,2081
6939,"Brevard County, FL, USA",22,3.0,28.068726201298,-80.556950590556,143,8704,6.5514615001344945,10924815,2184
519,"Los Angeles County, CA, USA",0,0.0,34.14475,-118.11561,62,1570,9.278822749097273,1214104,242
2062,"Arlington County, Arlington, VA, USA",43,0.75,38.891054318133,-77.10473767423,45,8705,22.14771496446879,4092437,818
125,"Los Angeles County, CA, USA",8,0.0069,34.1341,-118.16716,42,12075,3.4777403886648175,1214104,242
6088,"San Francisco County, CA, USA",10,0.0168,37.81927,-122.36458,135,9392,2.574617831081218,1677439,335
1453,"Kenai Peninsula Borough, AK, USA",0,0.0,60.10132,-149.43861,12,11275,11.66580227132182,2153951,430
5042,"Brevard County, FL, USA",4,0.1015,28.06858,-80.55824,16,10043,0.45017395056869575,10924815,2184
7788,"Indian River County, FL, USA",0,0.0072,27.76705,-80.39959,118,1781,17.98743114530767,4124460,824
10574,"Monterey County, CA, USA",4,0.0254,36.61339,-121.92107,7,704,20.13426707925155,5092501,1018
1506,"Hillsborough County, FL, USA",3,0.0,27.93351,-82.31385,150,7450,3.7505351829086324,2408043,481
8211,"Yolo County, CA, USA",634,10.5,38.571420017613,-121.78793170592,29,12034,9.341075775745374,4270464,854
13125,"Santa Barbara County, CA, USA",10,0.0312,34.40362,-119.74339,2,9482,23.71129790812323,7045521,1409
8237,"Multnomah County, OR, USA",0,2.0,45.468384980717,-122.64025223103,150,10187,3.1687810573517936,8946529,1789
9932,"Cook County, IL, USA",168,1.0,41.89375,-87.6128,66,10943,5.54943193658087,9067522,1813
7712,"Pinellas County, FL, USA",1,2.5716,27.68915,-82.73816,80,4897,13.035246402878528,9904308,1980
7528,"Marin County, CA, USA",60,2.5,38.019534474986,-122.72955889338,3,10324,23.686535345801218,2222618,444
2058,"New Hanover County, NC, USA",3,0.0102,34.25232,-77.81198,83,9474,23.368978788665046,2281116,456
9993,"Ottawa County, MI, USA",26,1.0,43.04777,-86.24327,28,7680,22.014292200042707,1587852,317
12225,"Alameda County, CA, USA",20,1.3662,37.76415,-122.27176,62,82,3.2164402411192126,11589551,2317
12913,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,56,10583,1.0389324707179526,10409900,2081
9995,"Leelanau County, MI, USA",4,0.1,44.95075,-85.80632,102,8184,7.74777529802173,9538233,1907
13523,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,33,126,6.125702876369826,10409900,2081
7233,"San Diego County, CA, USA",26,0.0,32.80426,-117.22144,44,2406,17.47925139461687,7853477,1570
11104,"San Diego County, CA, USA",13,0.2009,32.76002,-117.25103,113,10853,0.4697746563080715,7853477,1570
9040,"Los Angeles County, CA, USA",5,0.2929,33.83554,-118.39003,79,7049,22.431367313293233,1214104,242
14562,"Chatham County, GA, USA",1,0.25,31.992021103547,-80.845890506448,74,1223,16.04811213268085,8833865,1766
15109,"Starr County, TX, USA",0,2.0,26.436751,-99.026693,142,6925,11.31700847126519,11049312,2209
6839,"Brevard County, FL, USA",12,0.0,28.29519,-80.6074,115,86,5.043486485186197,10924815,2184
3181,"Pinellas County, FL, USA",5,1.2605,27.73249,-82.74755,6,11524,14.556553433174237,9904308,1980
2193,"Walton County, FL, USA",8,0.0099,30.49428,-86.16556,75,9535,14.576192208023318,10587059,2117
15448,"Pinellas County, FL, USA",0,0.8942,28.15452,-82.80533,36,8467,10.555655052301255,9904308,1980
2004,"Pinellas County, FL, USA",3,2.5752,27.68959,-82.73804,117,4245,17.398116772715376,9904308,1980
8893,"Charleston County, SC, USA",23,2.0,32.706582444448,-79.887082273112,49,7586,3.990342900419735,4774582,954
2391,"San Diego County, CA, USA",3,0.0092,32.86639,-117.22581,127,9742,21.92754310370359,7853477,1570
6275,"Maui County, HI, USA",28,0.1716,20.899,-156.47612,6,2077,3.1328648047482353,5575846,1115
2099,"Miami-Dade County, FL, USA",0,0.0125,25.48032,-80.43031,27,2984,5.87539881041005,4518308,903
12861,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,78,1852,15.699714940562751,10409900,2081
14687,"El Paso County, CO, USA",0,0.0,38.858943,-104.918365,17,7860,22.138056485451738,3180546,636
15073,"Midland County, TX, USA",1,6.0,31.999981,-102.075448,22,8303,3.9119718788353253,9523312,1904
1380,"San Diego County, CA, USA",16,0.8989,32.73037,-117.25658,17,11132,23.237795510981712,7853477,1570
9546,"Lake County, IL, USA",0,0.1,42.37393,-87.8106,114,3822,5.286522351612736,7648079,1529
7203,"Fairfield County, CT, USA",212,3.0,41.041573213743,-73.519169213863,85,10010,10.107748135604833,598941,119
3499,"Palm Beach County, FL, USA",1,1.615,26.47985,-80.05447,25,7677,22.210687185899555,8732606,1746
1137,"Los Angeles County, CA, USA",10,1.4439,33.87082,-118.40447,69,10878,3.3285410683344847,1214104,242
533,"Los Angeles County, CA, USA",0,0.3906,34.17924,-118.09695,149,3334,20.93818362854298,1214104,242
10133,"Lake County, IL, USA",0,2.0,42.45138,-87.7996,55,3568,16.774129279174986,7648079,1529
12892,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,98,11472,5.584095649643559,10409900,2081
9242,"Berrien County, MI, USA",0,0.1,41.77395,-86.79822,114,69,23.769423928905965,9262030,1852
15791,"Palm Beach County, FL, USA",4,2.964,26.46931,-80.05709,97,3762,3.2618335492975596,8732606,1746
11722,"Windsor County, VT, USA",0,1.0,43.548499,-72.381511,12,9812,3.6042691023881868,12070361,2414
14321,"Carteret County, NC, USA",30,0.25,34.747779154369,-76.63212235968,137,11288,12.764423921747294,1244281,248
3777,"Pinellas County, FL, USA",5,0.0,27.7758,-82.66639,138,5252,4.89777986647848,9904308,1980
13045,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,123,10085,0.10433318446732132,10409900,2081
6135,"King County, WA, USA",3,2.7081,47.57951,-122.40962,16,825,15.787157878877519,2726805,545
10614,"Charleston County, SC, USA",3,0.0315,32.78281,-79.93751,27,9388,20.909531447401296,4774582,954
10294,"San Diego County, CA, USA",0,0.0137,32.76176,-117.25057,143,9304,20.30352261685295,7853477,1570
12885,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,61,12252,4.72326834516069,10409900,2081
8517,"Charlotte County, FL, USA",11,1.5,26.985332519364,-82.151515771661,35,1449,10.377995636026865,6584509,1316
10557,"Miami-Dade County, FL, USA",0,0.9975,25.78654,-80.12794,75,134,21.200786151549615,4518308,903
6835,"Lincoln County, OR, USA",11,2.4726,44.63822,-124.06233,83,11675,13.43028384894888,3663964,732
7694,"Lucas County, OH, USA",93,0.5,41.642185655654,-83.546607779623,49,3196,23.428942885263602,3597514,719
13704,"Lane County, OR, USA",17,0.036000000000000004,44.02626,-123.07766,107,8036,9.242821875625783,6802530,1360
9186,"Hampton, VA, USA",68,0.2,37.035880599862,-76.369893331615,136,4647,23.051760932831908,9345868,1869
7599,,667,25.0,28.635674604683,-83.133995150659,81,8557,24.502393403353835,5670055,1134
6433,"Los Angeles County, CA, USA",26,0.026000000000000002,34.16893,-118.12684,150,7444,23.008202586271622,1214104,242
1279,"Westmoreland County, VA, USA",3,0.1689,38.25354,-76.96141,5,10168,13.751572539190692,9893446,1978
12651,"Los Angeles County, CA, USA",4,0.5466,33.83582,-118.3904,121,574,15.512306734522273,1214104,242
12614,"Palm Beach County, FL, USA",0,0.4822,26.46899,-80.05692,107,11450,9.279815286389073,8732606,1746
15108,"San Saba County, TX, USA",0,5.0,31.269619,-98.94501,59,5162,1.430334509334978,1284993,256
15690,"Los Angeles County, CA, USA",91,0.2378,33.83604,-118.39043,147,513,23.441677274191985,1214104,242
2033,"King County, WA, USA",4,0.7605,47.49736,-122.14318,92,932,24.513067934959555,2726805,545
11030,"Barnstable County, MA, USA",35,0.0063,41.7225,-70.3934,71,334,13.03460919219212,478154,95
4644,"Palm Beach County, FL, USA",8,0.0693,26.35437,-80.06931,2,5648,7.452139194154692,8732606,1746
1094,"Orleans Parish, New Orleans, LA, USA",2,0.718,29.96293,-90.05933,114,10351,16.153523508383476,6046016,1209
9792,"Cuyahoga County, OH, USA",24,0.1,41.48895,-81.75254,13,8055,1.4087938506814377,11208521,2241
3393,"Clallam County, WA, USA",0,0.0,48.10607,-123.41322,52,10520,2.548009774364592,2820001,564
7533,"Marin County, CA, USA",36,1.0,37.899521552214,-122.7121218435,2,1582,17.91198163301913,2222618,444
1907,"Miami-Dade County, FL, USA",6,2.5007,25.79228,-80.13536,38,4746,0.18948044683283816,4518308,903
10246,"Erie County, PA, USA",4,0.25,42.1166,-80.153,141,8006,7.072603265821438,10452065,2090
6449,"Palm Beach County, FL, USA",3,1.0686,26.52898,-80.07211,53,9112,18.09362115578839,8732606,1746
5969,"Santa Cruz County, CA, USA",24,1.0789,36.96421,-122.00892,13,8988,22.336295822201308,9311168,1862
11093,"San Diego County, CA, USA",16,0.2132,32.75998,-117.2511,62,12192,15.910844418074724,7853477,1570
235,"Los Angeles County, CA, USA",2,0.0129,34.01004,-118.49865,30,9482,20.129487511542862,1214104,242
6477,"Los Angeles County, CA, USA",0,0.0154,34.11109,-118.17712,11,2810,15.384016675007134,1214104,242
12326,"Sussex County, DE, USA",76,0.75,38.586315029019,-75.129157679385,88,2257,17.849401509451088,2084925,416
8204,"Solano County, CA, USA",385,1.5,38.117745958675,-122.20496074404,70,2881,24.984892945207342,9991659,1998
3220,"Colleton County, SC, USA",3,0.0,32.50471,-80.29488,96,1336,13.713547854385876,6327439,1265
5634,"Los Angeles County, CA, USA",12,0.9431,34.11667,-118.27138,88,907,0.9172098536286625,1214104,242
1901,"Miami-Dade County, FL, USA",0,0.5194,25.79237,-80.1348,25,2513,23.213688051798304,4518308,903
13475,"Volusia County, FL, USA",2,0.0128,29.24472,-81.04958,8,8339,6.584864940708172,10409900,2081
6045,"San Diego County, CA, USA",0,0.0966,32.70813,-117.16807,24,4115,20.000366076806063,7853477,1570
1920,"Carteret County, NC, USA",0,0.0,34.68959,-76.86309,23,8211,8.605606690799508,1244281,248
8437,"Kent County, RI, USA",0,0.2121,41.68762,-71.43775,119,2333,4.894491126847971,3765194,753
12361,"Washington County, RI, USA",0,0.0249,41.44583,-71.49509,32,3439,18.56289297775112,5048667,1009
6518,"San Diego County, CA, USA",10,0.0184,32.86438,-117.22715,62,1267,0.40499783132455835,7853477,1570
1882,"San Francisco County, San Francisco, CA, USA",13,0.0,37.75911,-122.51151,76,3359,9.383340859155727,6858464,1371
2871,"Palm Beach County, FL, USA",6,3.3645,26.46935,-80.05893,53,3377,3.0039493766489085,8732606,1746
2780,"Palm Beach County, FL, USA",11,2.2415,26.46929,-80.05731,26,3176,4.676458414994939,8732606,1746
6728,"Providence County, RI, USA",15,3.2755,41.75143,-71.55181,103,2233,17.25047323612093,8756613,1751
2318,"Indian River County, FL, USA",2,0.009000000000000001,27.76706,-80.39957,25,10600,10.25273823514784,4124460,824
11524,"San Mateo County, CA, USA",0,0.25,37.452493055114,-122.44514212275,85,10329,18.158083184392265,7237370,1447
2427,"Indian River County, FL, USA",0,0.0,27.76357,-80.39717,113,4013,22.540193994968337,4124460,824
3451,"Pinellas County, FL, USA",20,2.3225,27.68905,-82.73812,28,4220,9.689084363143316,9904308,1980
